time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max,shortwave_radiation_sum,sunshine_duration,relative_humidity_2m_mean,cloudcover_mean,sunrise,sunset,date,zone,latitude,longitude
2018-06-09,17.100,9.000,12.700,5.800,16.400,35.600,18.900,36408.950,85,79,2018-06-09T05:00,2018-06-09T20:01,2018-06-09,VISEU,40.661,-7.910
2018-06-10,17.000,11.300,13.600,16.700,22.000,40.700,16.430,38446.190,92,79,2018-06-10T05:00,2018-06-10T20:01,2018-06-10,VISEU,40.661,-7.910
2018-06-11,18.400,11.400,14.700,0.700,21.000,38.200,18.680,41176.800,81,68,2018-06-11T05:00,2018-06-11T20:02,2018-06-11,VISEU,40.661,-7.910
2018-06-12,21.000,12.200,16.100,1.000,17.800,33.800,21.220,39394.820,82,64,2018-06-12T05:00,2018-06-12T20:02,2018-06-12,VISEU,40.661,-7.910
2018-06-13,23.800,12.200,17.600,0.000,18.400,32.000,29.160,47438.710,77,76,2018-06-13T04:59,2018-06-13T20:03,2018-06-13,VISEU,40.661,-7.910
2018-06-14,25.600,12.300,19.000,0.000,15.600,27.700,29.760,49179.550,75,59,2018-06-14T04:59,2018-06-14T20:03,2018-06-14,VISEU,40.661,-7.910
2018-06-15,25.000,14.900,19.200,0.000,15.300,30.600,27.980,48816.080,82,41,2018-06-15T04:59,2018-06-15T20:04,2018-06-15,VISEU,40.661,-7.910
2018-06-16,27.800,14.600,20.700,0.000,20.500,36.000,30.070,49234.640,74,35,2018-06-16T05:00,2018-06-16T20:04,2018-06-16,VISEU,40.661,-7.910
2018-06-17,29.000,15.900,22.300,0.000,15.800,29.500,30.340,50142.450,63,1,2018-06-17T05:00,2018-06-17T20:04,2018-06-17,VISEU,40.661,-7.910
2018-06-18,31.100,18.100,24.200,0.000,20.800,38.500,30.030,49393.800,53,27,2018-06-18T05:00,2018-06-18T20:05,2018-06-18,VISEU,40.661,-7.910
2018-06-19,30.500,18.000,24.300,0.000,25.300,43.900,29.090,49956.640,55,9,2018-06-19T05:00,2018-06-19T20:05,2018-06-19,VISEU,40.661,-7.910
2018-06-20,29.400,17.500,23.500,0.100,12.200,27.700,23.800,44563.770,71,39,2018-06-20T05:00,2018-06-20T20:05,2018-06-20,VISEU,40.661,-7.910
2018-06-21,28.000,18.400,21.800,6.100,14.300,34.900,19.890,33015.120,76,53,2018-06-21T05:00,2018-06-21T20:05,2018-06-21,VISEU,40.661,-7.910
2018-06-22,28.200,17.400,22.600,1.000,12.200,26.300,25.520,48354.950,76,43,2018-06-22T05:01,2018-06-22T20:06,2018-06-22,VISEU,40.661,-7.910
2018-06-23,30.000,19.900,24.600,0.600,19.900,36.700,26.980,49829.370,69,32,2018-06-23T05:01,2018-06-23T20:06,2018-06-23,VISEU,40.661,-7.910
2018-06-24,29.800,18.700,23.900,0.000,13.900,28.800,28.790,49006.550,75,21,2018-06-24T05:01,2018-06-24T20:06,2018-06-24,VISEU,40.661,-7.910
2018-06-25,25.900,16.900,20.700,0.000,13.500,29.900,28.470,48150.010,81,63,2018-06-25T05:01,2018-06-25T20:06,2018-06-25,VISEU,40.661,-7.910
2018-06-26,24.400,14.500,18.800,0.000,15.900,32.000,24.450,39592.930,77,51,2018-06-26T05:02,2018-06-26T20:06,2018-06-26,VISEU,40.661,-7.910
2018-06-27,24.200,12.400,17.700,0.000,17.600,33.500,27.010,44850.030,76,75,2018-06-27T05:02,2018-06-27T20:06,2018-06-27,VISEU,40.661,-7.910
2018-06-28,24.700,13.600,18.500,0.000,12.700,24.800,21.810,40276.380,80,79,2018-06-28T05:03,2018-06-28T20:06,2018-06-28,VISEU,40.661,-7.910
2018-06-29,24.800,14.600,19.400,3.300,13.000,29.500,22.760,40081.430,79,82,2018-06-29T05:03,2018-06-29T20:06,2018-06-29,VISEU,40.661,-7.910
2018-06-30,20.700,14.900,17.400,17.100,21.300,46.100,18.930,43646.810,86,64,2018-06-30T05:03,2018-06-30T20:06,2018-06-30,VISEU,40.661,-7.910
2018-07-01,19.800,13.700,16.300,8.100,20.600,40.700,15.770,39382.770,88,61,2018-07-01T05:04,2018-07-01T20:06,2018-07-01,VISEU,40.661,-7.910
2018-07-02,19.900,14.900,16.800,7.100,18.600,40.300,18.570,43997.450,90,67,2018-07-02T05:04,2018-07-02T20:06,2018-07-02,VISEU,40.661,-7.910
2018-07-03,21.700,13.900,17.000,0.200,15.700,30.200,23.100,46009.260,80,54,2018-07-03T05:05,2018-07-03T20:06,2018-07-03,VISEU,40.661,-7.910
2018-07-04,19.800,13.100,16.400,1.100,17.600,33.800,23.780,46766.860,85,50,2018-07-04T05:05,2018-07-04T20:06,2018-07-04,VISEU,40.661,-7.910
2018-07-05,22.600,13.400,17.500,0.000,16.900,30.600,22.120,48437.280,80,67,2018-07-05T05:06,2018-07-05T20:05,2018-07-05,VISEU,40.661,-7.910
2018-07-06,24.400,14.200,19.100,0.100,13.200,24.100,26.770,47572.590,81,47,2018-07-06T05:07,2018-07-06T20:05,2018-07-06,VISEU,40.661,-7.910
2018-07-07,25.400,15.800,20.400,0.400,11.500,23.800,26.140,47424.070,82,53,2018-07-07T05:07,2018-07-07T20:05,2018-07-07,VISEU,40.661,-7.910
2018-07-08,27.900,16.700,22.400,0.500,10.700,20.200,26.100,48822.460,78,45,2018-07-08T05:08,2018-07-08T20:04,2018-07-08,VISEU,40.661,-7.910
2018-07-09,30.800,18.800,24.100,0.000,19.100,36.700,27.670,49243.650,73,30,2018-07-09T05:09,2018-07-09T20:04,2018-07-09,VISEU,40.661,-7.910
2018-07-10,30.000,18.900,23.900,0.000,13.100,27.400,27.260,48529.050,74,39,2018-07-10T05:09,2018-07-10T20:04,2018-07-10,VISEU,40.661,-7.910
2018-07-11,25.400,17.800,21.300,0.700,10.700,26.600,21.880,42775.700,82,57,2018-07-11T05:10,2018-07-11T20:03,2018-07-11,VISEU,40.661,-7.910
2018-07-12,26.300,17.400,21.600,1.000,11.900,25.900,25.540,48376.020,75,50,2018-07-12T05:11,2018-07-12T20:03,2018-07-12,VISEU,40.661,-7.910
2018-07-13,26.100,17.300,21.000,0.000,18.900,34.600,27.410,48947.610,77,34,2018-07-13T05:11,2018-07-13T20:02,2018-07-13,VISEU,40.661,-7.910
2018-07-14,25.100,16.100,19.900,0.100,19.800,36.000,25.810,48224.780,78,48,2018-07-14T05:12,2018-07-14T20:02,2018-07-14,VISEU,40.661,-7.910
2018-07-15,22.200,15.400,18.200,1.600,16.300,33.100,21.050,42397.760,79,61,2018-07-15T05:13,2018-07-15T20:01,2018-07-15,VISEU,40.661,-7.910
2018-07-16,25.000,14.700,19.100,0.000,18.700,34.200,24.990,47626.390,75,43,2018-07-16T05:14,2018-07-16T20:01,2018-07-16,VISEU,40.661,-7.910
2018-07-17,28.700,14.600,21.600,0.000,16.300,29.900,27.110,48504.930,67,8,2018-07-17T05:15,2018-07-17T20:00,2018-07-17,VISEU,40.661,-7.910
2018-07-18,25.300,15.600,19.200,0.400,15.300,32.000,21.500,41277.880,80,80,2018-07-18T05:15,2018-07-18T19:59,2018-07-18,VISEU,40.661,-7.910
2018-07-19,25.500,14.900,19.400,0.000,17.600,32.000,25.870,41886.990,74,47,2018-07-19T05:16,2018-07-19T19:59,2018-07-19,VISEU,40.661,-7.910
2018-07-20,26.400,15.100,20.100,0.000,20.200,39.200,23.240,42306.460,72,53,2018-07-20T05:17,2018-07-20T19:58,2018-07-20,VISEU,40.661,-7.910
2018-07-21,26.600,13.900,20.000,0.300,20.900,39.600,26.070,47329.050,67,49,2018-07-21T05:18,2018-07-21T19:57,2018-07-21,VISEU,40.661,-7.910
2018-07-22,29.900,14.400,22.000,0.000,18.000,33.800,28.680,48010.380,67,20,2018-07-22T05:19,2018-07-22T19:56,2018-07-22,VISEU,40.661,-7.910
2018-07-23,27.200,15.700,20.900,0.000,15.900,34.200,28.640,47918.160,72,3,2018-07-23T05:20,2018-07-23T19:56,2018-07-23,VISEU,40.661,-7.910
2018-07-24,25.500,14.800,19.500,0.000,16.600,30.600,27.720,43632.900,71,28,2018-07-24T05:21,2018-07-24T19:55,2018-07-24,VISEU,40.661,-7.910
2018-07-25,27.800,14.600,20.700,0.000,17.200,35.600,26.240,47287.840,77,31,2018-07-25T05:21,2018-07-25T19:54,2018-07-25,VISEU,40.661,-7.910
2018-07-26,26.900,16.500,20.400,0.000,18.900,37.400,27.820,46084.400,70,28,2018-07-26T05:22,2018-07-26T19:53,2018-07-26,VISEU,40.661,-7.910
2018-07-27,25.200,13.200,18.700,0.000,18.100,34.200,28.360,47495.530,72,45,2018-07-27T05:23,2018-07-27T19:52,2018-07-27,VISEU,40.661,-7.910
2018-07-28,26.500,11.800,18.900,0.000,15.900,33.500,27.760,47380.770,72,20,2018-07-28T05:24,2018-07-28T19:51,2018-07-28,VISEU,40.661,-7.910
2018-07-29,24.200,12.200,17.800,0.000,17.100,32.800,28.100,47372.220,68,19,2018-07-29T05:25,2018-07-29T19:50,2018-07-29,VISEU,40.661,-7.910
2018-07-30,27.700,12.900,19.600,0.000,22.200,43.600,26.120,46970.030,75,13,2018-07-30T05:26,2018-07-30T19:49,2018-07-30,VISEU,40.661,-7.910
2018-07-31,29.000,15.900,21.600,0.000,21.500,39.200,22.670,43939.180,72,40,2018-07-31T05:27,2018-07-31T19:48,2018-07-31,VISEU,40.661,-7.910
2018-08-01,34.300,17.800,25.900,0.000,16.200,32.000,27.820,47156.680,53,0,2018-08-01T05:28,2018-08-01T19:47,2018-08-01,VISEU,40.661,-7.910
2018-08-02,38.200,23.200,30.400,0.000,19.100,33.800,27.310,47062.730,36,0,2018-08-02T05:29,2018-08-02T19:46,2018-08-02,VISEU,40.661,-7.910
2018-08-03,39.900,24.000,31.400,0.000,15.500,29.500,24.900,46800.000,38,32,2018-08-03T05:30,2018-08-03T19:45,2018-08-03,VISEU,40.661,-7.910
2018-08-04,39.500,23.500,31.500,0.000,14.000,31.000,26.300,46815.920,40,9,2018-08-04T05:31,2018-08-04T19:43,2018-08-04,VISEU,40.661,-7.910
2018-08-05,38.200,23.900,30.600,0.000,18.600,34.200,26.580,46874.700,43,3,2018-08-05T05:32,2018-08-05T19:42,2018-08-05,VISEU,40.661,-7.910
2018-08-06,34.800,17.100,25.900,0.000,13.600,31.000,27.410,46821.620,50,12,2018-08-06T05:33,2018-08-06T19:41,2018-08-06,VISEU,40.661,-7.910
2018-08-07,26.400,16.400,20.400,0.000,20.400,38.200,26.370,46701.890,67,34,2018-08-07T05:34,2018-08-07T19:40,2018-08-07,VISEU,40.661,-7.910
2018-08-08,25.900,14.100,19.300,0.000,22.100,42.500,26.610,46037.680,73,28,2018-08-08T05:35,2018-08-08T19:39,2018-08-08,VISEU,40.661,-7.910
2018-08-09,25.900,13.300,19.500,0.000,20.400,34.200,26.600,46548.210,63,16,2018-08-09T05:36,2018-08-09T19:37,2018-08-09,VISEU,40.661,-7.910
2018-08-10,29.500,14.800,21.800,0.000,20.600,35.300,26.920,46505.240,51,0,2018-08-10T05:37,2018-08-10T19:36,2018-08-10,VISEU,40.661,-7.910
2018-08-11,32.500,16.500,24.400,0.000,17.300,32.800,26.650,46450.940,49,0,2018-08-11T05:38,2018-08-11T19:35,2018-08-11,VISEU,40.661,-7.910
2018-08-12,28.500,14.800,21.400,0.000,19.900,39.600,24.290,46396.770,64,35,2018-08-12T05:39,2018-08-12T19:34,2018-08-12,VISEU,40.661,-7.910
2018-08-13,26.400,16.000,20.700,0.000,17.900,34.900,26.350,46342.450,67,20,2018-08-13T05:40,2018-08-13T19:32,2018-08-13,VISEU,40.661,-7.910
2018-08-14,32.900,15.600,23.900,0.000,20.000,39.600,26.200,46287.890,55,0,2018-08-14T05:41,2018-08-14T19:31,2018-08-14,VISEU,40.661,-7.910
2018-08-15,32.500,19.400,25.200,0.000,22.900,41.800,26.000,46233.110,43,1,2018-08-15T05:42,2018-08-15T19:30,2018-08-15,VISEU,40.661,-7.910
2018-08-16,31.000,16.100,23.100,0.000,17.700,35.600,25.850,46178.130,61,0,2018-08-16T05:43,2018-08-16T19:28,2018-08-16,VISEU,40.661,-7.910
2018-08-17,30.500,17.000,24.000,0.000,22.700,42.500,23.590,46092.850,51,52,2018-08-17T05:44,2018-08-17T19:27,2018-08-17,VISEU,40.661,-7.910
2018-08-18,30.600,16.900,24.000,0.000,25.900,45.700,25.410,45954.680,37,12,2018-08-18T05:45,2018-08-18T19:25,2018-08-18,VISEU,40.661,-7.910
2018-08-19,32.500,17.800,25.500,0.000,23.200,42.100,25.420,45815.160,33,0,2018-08-19T05:45,2018-08-19T19:24,2018-08-19,VISEU,40.661,-7.910
2018-08-20,33.700,20.000,27.200,0.000,22.700,42.100,25.260,45674.400,34,0,2018-08-20T05:46,2018-08-20T19:22,2018-08-20,VISEU,40.661,-7.910
2018-08-21,34.300,21.600,27.400,0.000,17.700,35.300,24.030,45532.530,35,6,2018-08-21T05:47,2018-08-21T19:21,2018-08-21,VISEU,40.661,-7.910
2018-08-22,32.300,18.900,25.900,0.000,8.300,24.800,22.700,45389.620,51,10,2018-08-22T05:48,2018-08-22T19:19,2018-08-22,VISEU,40.661,-7.910
2018-08-23,33.000,18.800,25.000,0.000,17.900,34.900,23.980,45245.800,53,38,2018-08-23T05:49,2018-08-23T19:18,2018-08-23,VISEU,40.661,-7.910
2018-08-24,32.800,18.200,24.800,0.000,17.300,35.300,25.170,45101.170,44,0,2018-08-24T05:50,2018-08-24T19:16,2018-08-24,VISEU,40.661,-7.910
2018-08-25,30.500,15.100,22.900,0.000,11.900,24.100,24.970,44955.820,49,14,2018-08-25T05:51,2018-08-25T19:15,2018-08-25,VISEU,40.661,-7.910
2018-08-26,31.000,17.900,24.000,0.000,13.300,26.600,24.330,44809.850,50,3,2018-08-26T05:52,2018-08-26T19:13,2018-08-26,VISEU,40.661,-7.910
2018-08-27,32.500,18.400,25.400,0.000,15.200,44.300,17.120,32245.940,47,35,2018-08-27T05:53,2018-08-27T19:12,2018-08-27,VISEU,40.661,-7.910
2018-08-28,27.400,17.800,22.300,0.000,17.600,36.700,23.410,44516.490,62,14,2018-08-28T05:54,2018-08-28T19:10,2018-08-28,VISEU,40.661,-7.910
2018-08-29,27.900,16.400,21.200,0.000,22.600,39.600,23.550,43512.970,67,32,2018-08-29T05:55,2018-08-29T19:09,2018-08-29,VISEU,40.661,-7.910
2018-08-30,31.300,16.400,23.500,0.000,18.300,32.400,23.730,44221.830,58,27,2018-08-30T05:56,2018-08-30T19:07,2018-08-30,VISEU,40.661,-7.910
2018-08-31,32.800,19.100,25.700,0.000,17.100,32.800,23.420,44074.270,47,2,2018-08-31T05:57,2018-08-31T19:06,2018-08-31,VISEU,40.661,-7.910
2018-09-01,35.000,21.200,28.100,0.000,23.900,42.800,22.020,42560.790,33,18,2018-09-01T05:58,2018-09-01T19:04,2018-09-01,VISEU,40.661,-7.910
2018-09-02,33.600,23.100,27.900,0.000,17.900,31.300,22.490,43275.700,35,42,2018-09-02T05:59,2018-09-02T19:02,2018-09-02,VISEU,40.661,-7.910
2018-09-03,26.300,17.500,22.200,1.900,13.600,32.800,19.940,41665.100,68,51,2018-09-03T06:00,2018-09-03T19:01,2018-09-03,VISEU,40.661,-7.910
2018-09-04,24.200,16.200,20.200,3.300,13.300,30.200,18.600,41519.740,78,28,2018-09-04T06:01,2018-09-04T18:59,2018-09-04,VISEU,40.661,-7.910
2018-09-05,23.200,15.100,19.000,3.900,12.900,29.500,17.100,41880.660,81,35,2018-09-05T06:02,2018-09-05T18:58,2018-09-05,VISEU,40.661,-7.910
2018-09-06,25.000,14.900,20.000,0.400,15.000,30.200,18.790,41362.040,73,41,2018-09-06T06:03,2018-09-06T18:56,2018-09-06,VISEU,40.661,-7.910
2018-09-07,27.200,16.500,21.800,0.000,20.400,37.400,19.350,41483.750,55,37,2018-09-07T06:04,2018-09-07T18:54,2018-09-07,VISEU,40.661,-7.910
2018-09-08,25.000,17.200,20.800,0.900,17.100,29.200,16.320,40700.830,57,53,2018-09-08T06:05,2018-09-08T18:53,2018-09-08,VISEU,40.661,-7.910
2018-09-09,26.000,14.800,20.300,0.000,13.400,29.900,18.380,41204.060,70,21,2018-09-09T06:06,2018-09-09T18:51,2018-09-09,VISEU,40.661,-7.910
2018-09-10,29.000,15.800,22.200,0.000,12.300,27.400,21.930,41503.210,60,10,2018-09-10T06:07,2018-09-10T18:49,2018-09-10,VISEU,40.661,-7.910
2018-09-11,30.400,18.600,24.100,0.000,15.300,25.900,20.250,41158.040,46,4,2018-09-11T06:08,2018-09-11T18:47,2018-09-11,VISEU,40.661,-7.910
2018-09-12,31.600,17.400,24.300,0.000,19.400,39.200,19.750,41020.550,49,13,2018-09-12T06:09,2018-09-12T18:46,2018-09-12,VISEU,40.661,-7.910
2018-09-13,31.100,17.000,24.100,0.000,14.200,27.700,21.520,40920.360,46,0,2018-09-13T06:10,2018-09-13T18:44,2018-09-13,VISEU,40.661,-7.910
2018-09-14,31.400,17.200,24.200,0.000,11.300,26.600,20.680,40360.150,50,28,2018-09-14T06:11,2018-09-14T18:42,2018-09-14,VISEU,40.661,-7.910
2018-09-15,30.700,16.400,23.300,0.000,12.300,25.600,20.330,40339.180,57,8,2018-09-15T06:12,2018-09-15T18:41,2018-09-15,VISEU,40.661,-7.910
2018-09-16,30.000,16.900,23.400,0.000,9.000,22.700,18.060,36562.790,58,43,2018-09-16T06:13,2018-09-16T18:39,2018-09-16,VISEU,40.661,-7.910
2018-09-17,28.700,17.900,23.000,0.000,13.700,25.600,17.080,40039.110,58,22,2018-09-17T06:14,2018-09-17T18:37,2018-09-17,VISEU,40.661,-7.910
2018-09-18,27.200,15.800,20.600,0.000,16.600,32.400,20.220,40032.430,64,47,2018-09-18T06:15,2018-09-18T18:36,2018-09-18,VISEU,40.661,-7.910
2018-09-19,28.900,14.400,21.300,0.000,14.300,23.800,20.520,39764.730,62,25,2018-09-19T06:16,2018-09-19T18:34,2018-09-19,VISEU,40.661,-7.910
2018-09-20,27.900,14.300,20.700,0.000,12.300,23.800,20.150,39932.420,62,10,2018-09-20T06:17,2018-09-20T18:32,2018-09-20,VISEU,40.661,-7.910
2018-09-21,27.800,12.600,20.000,0.000,14.400,24.500,19.680,39766.680,64,52,2018-09-21T06:18,2018-09-21T18:31,2018-09-21,VISEU,40.661,-7.910
2018-09-22,31.000,16.000,23.000,0.000,11.600,24.500,20.010,39841.970,56,16,2018-09-22T06:19,2018-09-22T18:29,2018-09-22,VISEU,40.661,-7.910
2018-09-23,32.600,16.800,24.200,0.000,14.600,27.700,19.780,39764.720,49,1,2018-09-23T06:20,2018-09-23T18:27,2018-09-23,VISEU,40.661,-7.910
2018-09-24,32.500,20.000,25.400,0.000,25.400,45.400,19.500,39658.130,44,0,2018-09-24T06:21,2018-09-24T18:26,2018-09-24,VISEU,40.661,-7.910
2018-09-25,30.500,15.900,23.300,0.000,26.400,47.500,19.540,39556.840,30,0,2018-09-25T06:22,2018-09-25T18:24,2018-09-25,VISEU,40.661,-7.910
2018-09-26,30.500,18.600,24.300,0.100,15.500,25.900,18.070,39394.960,40,10,2018-09-26T06:23,2018-09-26T18:22,2018-09-26,VISEU,40.661,-7.910
2018-09-27,29.700,18.500,23.600,0.000,14.000,29.200,16.980,39257.670,59,16,2018-09-27T06:24,2018-09-27T18:21,2018-09-27,VISEU,40.661,-7.910
2018-09-28,28.300,17.000,22.700,0.000,11.500,19.800,15.630,39155.180,62,16,2018-09-28T06:25,2018-09-28T18:19,2018-09-28,VISEU,40.661,-7.910
2018-09-29,30.000,16.400,22.100,0.000,15.200,31.300,18.140,39052.640,58,7,2018-09-29T06:26,2018-09-29T18:17,2018-09-29,VISEU,40.661,-7.910
2018-09-30,29.000,15.600,21.800,0.000,16.100,28.800,15.860,38950.180,62,22,2018-09-30T06:27,2018-09-30T18:16,2018-09-30,VISEU,40.661,-7.910
2018-10-01,26.200,15.800,20.300,0.000,25.300,46.100,18.840,38847.890,39,20,2018-10-01T06:28,2018-10-01T18:14,2018-10-01,VISEU,40.661,-7.910
2018-10-02,25.800,11.800,18.300,0.000,29.000,51.800,18.770,38595.630,34,36,2018-10-02T06:29,2018-10-02T18:12,2018-10-02,VISEU,40.661,-7.910
2018-10-03,27.900,13.700,20.100,0.000,20.400,37.800,18.450,38644.290,29,0,2018-10-03T06:30,2018-10-03T18:11,2018-10-03,VISEU,40.661,-7.910
2018-10-04,28.500,14.600,20.800,0.000,15.000,27.700,17.970,38543.190,38,0,2018-10-04T06:31,2018-10-04T18:09,2018-10-04,VISEU,40.661,-7.910
2018-10-05,27.000,14.000,20.200,0.000,12.300,24.100,17.710,38442.720,39,16,2018-10-05T06:32,2018-10-05T18:07,2018-10-05,VISEU,40.661,-7.910
2018-10-06,24.200,13.100,17.900,0.000,17.900,35.600,17.020,38342.990,50,22,2018-10-06T06:33,2018-10-06T18:06,2018-10-06,VISEU,40.661,-7.910
2018-10-07,20.900,10.200,15.100,0.000,25.200,46.100,17.850,38194.900,43,4,2018-10-07T06:34,2018-10-07T18:04,2018-10-07,VISEU,40.661,-7.910
2018-10-08,22.800,10.600,16.300,0.000,26.700,47.500,17.310,38032.430,45,5,2018-10-08T06:35,2018-10-08T18:02,2018-10-08,VISEU,40.661,-7.910
2018-10-09,22.500,11.700,16.800,0.000,18.600,35.300,17.110,37870.670,45,3,2018-10-09T06:36,2018-10-09T18:01,2018-10-09,VISEU,40.661,-7.910
2018-10-10,21.500,10.500,16.100,0.000,24.200,43.900,13.420,34852.980,58,38,2018-10-10T06:37,2018-10-10T17:59,2018-10-10,VISEU,40.661,-7.910
2018-10-11,19.200,13.100,16.100,2.600,21.200,47.500,10.680,30800.370,79,92,2018-10-11T06:38,2018-10-11T17:58,2018-10-11,VISEU,40.661,-7.910
2018-10-12,21.500,12.600,17.000,0.100,20.800,38.200,8.130,17624.040,75,74,2018-10-12T06:39,2018-10-12T17:56,2018-10-12,VISEU,40.661,-7.910
2018-10-13,25.900,13.400,19.600,1.100,25.200,49.700,13.630,32318.700,69,97,2018-10-13T06:40,2018-10-13T17:55,2018-10-13,VISEU,40.661,-7.910
2018-10-14,14.900,9.000,11.800,5.100,35.900,79.200,11.290,36082.060,79,64,2018-10-14T06:41,2018-10-14T17:53,2018-10-14,VISEU,40.661,-7.910
2018-10-15,14.600,10.100,12.700,13.400,20.000,44.300,3.240,1329.980,90,100,2018-10-15T06:42,2018-10-15T17:52,2018-10-15,VISEU,40.661,-7.910
2018-10-16,19.400,10.400,14.800,0.300,10.400,22.700,12.590,31945.860,78,52,2018-10-16T06:43,2018-10-16T17:50,2018-10-16,VISEU,40.661,-7.910
2018-10-17,18.100,9.600,13.300,3.400,13.800,26.600,10.950,26449.410,83,45,2018-10-17T06:44,2018-10-17T17:49,2018-10-17,VISEU,40.661,-7.910
2018-10-18,20.700,11.400,15.600,5.600,19.400,37.800,12.300,29860.210,74,55,2018-10-18T06:46,2018-10-18T17:47,2018-10-18,VISEU,40.661,-7.910
2018-10-19,21.200,14.200,17.400,0.000,26.900,49.000,13.090,33728.640,65,29,2018-10-19T06:47,2018-10-19T17:46,2018-10-19,VISEU,40.661,-7.910
2018-10-20,22.000,13.500,17.200,0.200,23.600,43.200,12.400,35165.590,66,29,2018-10-20T06:48,2018-10-20T17:44,2018-10-20,VISEU,40.661,-7.910
2018-10-21,20.900,13.900,16.900,0.900,18.700,40.000,10.860,33489.150,77,49,2018-10-21T06:49,2018-10-21T17:43,2018-10-21,VISEU,40.661,-7.910
2018-10-22,23.200,13.900,17.500,0.000,20.200,34.900,13.920,35065.590,65,54,2018-10-22T06:50,2018-10-22T17:41,2018-10-22,VISEU,40.661,-7.910
2018-10-23,21.000,11.200,15.700,0.000,24.100,42.500,14.000,34862.150,59,25,2018-10-23T06:51,2018-10-23T17:40,2018-10-23,VISEU,40.661,-7.910
2018-10-24,22.900,11.100,16.000,0.000,14.200,27.000,14.170,34950.290,59,5,2018-10-24T06:52,2018-10-24T17:38,2018-10-24,VISEU,40.661,-7.910
2018-10-25,21.900,8.900,15.200,0.000,10.300,18.700,14.170,34759.820,56,49,2018-10-25T06:53,2018-10-25T17:37,2018-10-25,VISEU,40.661,-7.910
2018-10-26,19.500,11.500,15.200,0.100,7.400,12.200,7.520,14688.140,75,97,2018-10-26T06:55,2018-10-26T17:36,2018-10-26,VISEU,40.661,-7.910
2018-10-27,13.300,5.300,10.400,0.000,26.800,47.900,13.890,34573.450,67,37,2018-10-27T06:56,2018-10-27T17:34,2018-10-27,VISEU,40.661,-7.910
2018-10-28,11.600,2.000,6.300,0.100,22.000,41.000,12.340,34505.870,65,19,2018-10-28T06:57,2018-10-28T17:33,2018-10-28,VISEU,40.661,-7.910
2018-10-29,11.600,1.500,6.400,1.900,20.900,38.500,10.900,25708.730,75,47,2018-10-29T06:58,2018-10-29T17:32,2018-10-29,VISEU,40.661,-7.910
2018-10-30,9.800,5.000,7.700,14.200,22.000,39.600,6.130,13703.040,88,84,2018-10-30T06:59,2018-10-30T17:30,2018-10-30,VISEU,40.661,-7.910
2018-10-31,10.600,3.200,6.800,1.500,9.600,19.400,5.280,10850.370,88,71,2018-10-31T07:00,2018-10-31T17:29,2018-10-31,VISEU,40.661,-7.910
2018-11-01,13.500,3.800,8.700,0.300,13.400,24.800,8.330,17789.610,87,68,2018-11-01T07:01,2018-11-01T17:28,2018-11-01,VISEU,40.661,-7.910
2018-11-02,15.800,8.800,12.700,0.500,14.800,28.800,6.590,16834.580,91,94,2018-11-02T07:03,2018-11-02T17:27,2018-11-02,VISEU,40.661,-7.910
2018-11-03,17.500,9.300,12.100,0.000,9.200,19.100,12.230,32518.050,88,48,2018-11-03T07:04,2018-11-03T17:26,2018-11-03,VISEU,40.661,-7.910
2018-11-04,12.100,9.200,10.700,19.400,26.000,60.100,3.480,0.000,94,99,2018-11-04T07:05,2018-11-04T17:25,2018-11-04,VISEU,40.661,-7.910
2018-11-05,10.400,7.200,8.400,6.600,22.800,40.700,7.130,21775.660,87,73,2018-11-05T07:06,2018-11-05T17:23,2018-11-05,VISEU,40.661,-7.910
2018-11-06,11.400,7.300,9.700,6.200,30.500,54.700,2.240,0.000,92,94,2018-11-06T07:07,2018-11-06T17:22,2018-11-06,VISEU,40.661,-7.910
2018-11-07,12.200,7.700,10.100,9.000,20.400,53.600,9.250,32249.190,85,65,2018-11-07T07:08,2018-11-07T17:21,2018-11-07,VISEU,40.661,-7.910
2018-11-08,11.400,6.300,8.800,8.100,26.100,58.700,4.660,14918.250,87,82,2018-11-08T07:10,2018-11-08T17:20,2018-11-08,VISEU,40.661,-7.910
2018-11-09,12.200,4.600,9.100,4.800,22.200,39.600,4.020,12821.340,93,75,2018-11-09T07:11,2018-11-09T17:19,2018-11-09,VISEU,40.661,-7.910
2018-11-10,15.300,11.600,13.200,21.800,27.700,67.300,6.000,20964.900,92,87,2018-11-10T07:12,2018-11-10T17:18,2018-11-10,VISEU,40.661,-7.910
2018-11-11,12.900,8.600,11.300,36.100,22.700,39.200,1.260,0.000,94,100,2018-11-11T07:13,2018-11-11T17:17,2018-11-11,VISEU,40.661,-7.910
2018-11-12,13.700,3.800,8.800,0.200,11.100,18.700,9.720,31995.100,82,36,2018-11-12T07:14,2018-11-12T17:16,2018-11-12,VISEU,40.661,-7.910
2018-11-13,14.900,4.800,9.800,0.000,20.800,37.800,10.920,32001.220,80,1,2018-11-13T07:16,2018-11-13T17:15,2018-11-13,VISEU,40.661,-7.910
2018-11-14,17.000,8.900,12.300,0.000,20.000,37.100,10.880,31775.450,81,7,2018-11-14T07:17,2018-11-14T17:14,2018-11-14,VISEU,40.661,-7.910
